Date,Close,Volume
2021-11-16 00:00:00+00:00,2.6908576488494873,0
2021-11-16 00:15:00+00:00,2.672689437866211,4038080
2021-11-16 00:30:00+00:00,2.7030112743377686,8531072
2021-11-16 00:45:00+00:00,2.6521003246307373,1940736
2021-11-16 01:00:00+00:00,2.5990982055664062,52001792
2021-11-16 01:15:00+00:00,2.6035149097442627,6676672
2021-11-16 01:30:00+00:00,2.614539623260498,3153920
2021-11-16 01:45:00+00:00,2.6349363327026367,6698752
2021-11-16 02:00:00+00:00,2.6338350772857666,259520
2021-11-16 02:15:00+00:00,2.6418616771698,665152
2021-11-16 02:30:00+00:00,2.618175506591797,0
2021-11-16 02:45:00+00:00,2.5955581665039062,0
2021-11-16 03:00:00+00:00,2.626892328262329,4070720
2021-11-16 03:15:00+00:00,2.5778918266296387,0
2021-11-16 03:30:00+00:00,2.5623836517333984,8780352
2021-11-16 03:45:00+00:00,2.5848140716552734,13016256
2021-11-16 04:00:00+00:00,2.556908369064331,1990336
2021-11-16 04:15:00+00:00,2.5989460945129395,14271168
2021-11-16 04:30:00+00:00,2.616645574569702,11840832
2021-11-16 04:45:00+00:00,2.623297691345215,7671296
2021-11-16 05:00:00+00:00,2.6127421855926514,0
2021-11-16 05:15:00+00:00,2.611049175262451,0
2021-11-16 05:30:00+00:00,2.6234824657440186,5985728
2021-11-16 05:45:00+00:00,2.6030867099761963,0
2021-11-16 06:00:00+00:00,2.5910675525665283,1910336
2021-11-16 06:15:00+00:00,2.580803871154785,0
2021-11-16 06:30:00+00:00,2.5877232551574707,659584
2021-11-16 07:15:00+00:00,2.5684099197387695,0
2021-11-16 07:30:00+00:00,2.6512207984924316,0
2021-11-16 07:45:00+00:00,2.5849781036376953,373437984
2021-11-16 08:00:00+00:00,2.592705488204956,4874688
2021-11-16 08:15:00+00:00,2.566737651824951,4110848
2021-11-16 08:30:00+00:00,2.5951685905456543,2878016
2021-11-16 08:45:00+00:00,2.6102728843688965,4480256
2021-11-16 09:00:00+00:00,2.593731164932251,1106432
2021-11-16 09:15:00+00:00,2.5610549449920654,0
2021-11-16 09:30:00+00:00,2.5491671562194824,1994368
2021-11-16 09:45:00+00:00,2.5273022651672363,3678592
2021-11-16 10:00:00+00:00,2.318066120147705,13702080
2021-11-16 10:15:00+00:00,2.406681537628174,53937024
2021-11-16 10:30:00+00:00,2.4944543838500977,41850176
2021-11-16 10:45:00+00:00,2.516568183898926,17078272
2021-11-16 11:00:00+00:00,2.5270540714263916,20571072
2021-11-16 11:15:00+00:00,2.5481350421905518,10623232
2021-11-16 11:30:00+00:00,2.5368432998657227,3839552
2021-11-16 11:45:00+00:00,2.5609333515167236,10432704
2021-11-16 12:00:00+00:00,2.5532357692718506,4443584
2021-11-16 12:15:00+00:00,2.5363316535949707,0
2021-11-16 12:30:00+00:00,2.5302529335021973,526720
2021-11-16 12:45:00+00:00,2.493191957473755,0
2021-11-16 13:00:00+00:00,2.506871461868286,4930816
2021-11-16 13:15:00+00:00,2.560664176940918,31781952
2021-11-16 13:30:00+00:00,2.637122631072998,34216896
2021-11-16 13:45:00+00:00,2.8939733505249023,240960256
2021-11-16 14:00:00+00:00,2.994980573654175,242973696
2021-11-16 14:15:00+00:00,3.079824924468994,189812480
2021-11-16 14:30:00+00:00,3.129352569580078,156021632
2021-11-16 14:45:00+00:00,3.0870959758758545,52413696
2021-11-16 15:00:00+00:00,3.081947088241577,101779584
2021-11-16 15:15:00+00:00,3.047654628753662,43488512
2021-11-16 15:30:00+00:00,3.0452005863189697,43333248
2021-11-16 15:45:00+00:00,3.004094123840332,17889920
2021-11-16 16:00:00+00:00,3.046643018722534,44563200
2021-11-16 16:15:00+00:00,3.0924739837646484,63309952
2021-11-16 16:30:00+00:00,3.053673505783081,17172736
2021-11-16 16:45:00+00:00,3.0810396671295166,28969728
2021-11-16 17:00:00+00:00,3.1091744899749756,37647872
2021-11-16 17:15:00+00:00,3.137122869491577,52184320
2021-11-16 17:30:00+00:00,3.118788003921509,28381184
2021-11-16 17:45:00+00:00,3.130936622619629,25674240
2021-11-16 18:00:00+00:00,3.234833002090454,117916928
2021-11-16 18:15:00+00:00,3.274251937866211,88472320
2021-11-16 18:30:00+00:00,3.213515281677246,42184192
2021-11-16 18:45:00+00:00,3.192535638809204,15647232
