Date,Close,Volume
2021-11-16 00:00:00+00:00,2951.575439453125,362288
2021-11-16 00:15:00+00:00,2947.334228515625,2490016
2021-11-16 00:30:00+00:00,2972.27685546875,2322656
2021-11-16 00:45:00+00:00,2954.26708984375,2604800
2021-11-16 01:00:00+00:00,2912.760986328125,3994352
2021-11-16 01:15:00+00:00,2925.83837890625,4013472
2021-11-16 01:30:00+00:00,2933.131591796875,3418768
2021-11-16 01:45:00+00:00,2947.13525390625,3525072
2021-11-16 02:00:00+00:00,2937.118408203125,1322272
2021-11-16 02:15:00+00:00,2934.725830078125,1941136
2021-11-16 02:30:00+00:00,2919.1318359375,1073200
2021-11-16 02:45:00+00:00,2909.18603515625,2593536
2021-11-16 03:00:00+00:00,2920.303466796875,2069392
2021-11-16 03:15:00+00:00,2889.8984375,1118352
2021-11-16 03:30:00+00:00,2874.499267578125,4755088
2021-11-16 03:45:00+00:00,2877.455810546875,3551712
2021-11-16 04:00:00+00:00,2860.510986328125,727488
2021-11-16 04:15:00+00:00,2890.20458984375,4952016
2021-11-16 04:30:00+00:00,2907.769775390625,3434928
2021-11-16 04:45:00+00:00,2903.673095703125,1070240
2021-11-16 05:00:00+00:00,2892.1044921875,1080736
2021-11-16 05:15:00+00:00,2906.152099609375,1872416
2021-11-16 05:30:00+00:00,2910.164306640625,2894368
2021-11-16 05:45:00+00:00,2884.76416015625,1007248
2021-11-16 06:00:00+00:00,2877.1103515625,1078320
2021-11-16 06:15:00+00:00,2869.888916015625,1418256
2021-11-16 06:30:00+00:00,2875.81982421875,2147712
2021-11-16 07:15:00+00:00,2875.929443359375,772656
2021-11-16 07:45:00+00:00,2872.554931640625,1755312
2021-11-16 08:00:00+00:00,2863.608642578125,1841664
2021-11-16 08:15:00+00:00,2852.987060546875,849136
2021-11-16 08:30:00+00:00,2873.826904296875,1450576
2021-11-16 08:45:00+00:00,2878.53759765625,1080832
2021-11-16 09:00:00+00:00,2863.136962890625,176112
2021-11-16 09:15:00+00:00,2843.845458984375,972272
2021-11-16 09:30:00+00:00,2841.302734375,1189824
2021-11-16 09:45:00+00:00,2829.880126953125,2702240
2021-11-16 10:00:00+00:00,2733.921630859375,3029312
2021-11-16 10:15:00+00:00,2734.063720703125,3567936
2021-11-16 10:30:00+00:00,2774.481201171875,4693632
2021-11-16 10:45:00+00:00,2801.430419921875,3056704
