Date,Close,Volume
2021-11-16 00:00:00+00:00,326.2617492675781,2542080
2021-11-16 00:15:00+00:00,325.8844299316406,866912
2021-11-16 00:30:00+00:00,328.50396728515625,680832
2021-11-16 00:45:00+00:00,323.75811767578125,766640
2021-11-16 01:00:00+00:00,320.00311279296875,4807808
2021-11-16 01:15:00+00:00,320.4023132324219,2025328
2021-11-16 01:30:00+00:00,321.8727111816406,1995856
2021-11-16 01:45:00+00:00,323.1566162109375,1623952
2021-11-16 02:00:00+00:00,323.4876403808594,999488
2021-11-16 02:15:00+00:00,322.8165588378906,674864
2021-11-16 02:30:00+00:00,321.450927734375,596976
2021-11-16 02:45:00+00:00,320.5650329589844,469392
2021-11-16 03:00:00+00:00,322.5012512207031,1065936
2021-11-16 03:15:00+00:00,319.32196044921875,517776
2021-11-16 03:30:00+00:00,318.0328674316406,1773824
2021-11-16 03:45:00+00:00,319.08489990234375,2544064
2021-11-16 04:00:00+00:00,316.88372802734375,82416
2021-11-16 04:15:00+00:00,320.1214904785156,2389712
2021-11-16 04:30:00+00:00,321.8558654785156,1893904
2021-11-16 04:45:00+00:00,321.1613464355469,875824
2021-11-16 05:00:00+00:00,320.66693115234375,224288
2021-11-16 05:15:00+00:00,320.747802734375,865984
2021-11-16 05:30:00+00:00,321.6058044433594,1246832
2021-11-16 05:45:00+00:00,319.2695007324219,324784
2021-11-16 06:00:00+00:00,319.4027099609375,96592
2021-11-16 06:15:00+00:00,318.3541564941406,243344
2021-11-16 06:30:00+00:00,318.39385986328125,1598480
2021-11-16 07:15:00+00:00,319.90740966796875,0
2021-11-16 07:45:00+00:00,319.10931396484375,5283392
2021-11-16 08:00:00+00:00,320.0138854980469,664384
2021-11-16 08:15:00+00:00,319.3366394042969,464848
2021-11-16 08:30:00+00:00,321.19293212890625,1385328
2021-11-16 08:45:00+00:00,322.46331787109375,1400736
2021-11-16 09:00:00+00:00,320.4842834472656,0
2021-11-16 09:15:00+00:00,318.3739318847656,62976
2021-11-16 09:30:00+00:00,315.98028564453125,350304
2021-11-16 09:45:00+00:00,313.52496337890625,495312
2021-11-16 10:00:00+00:00,297.52691650390625,2881488
2021-11-16 10:15:00+00:00,299.6607360839844,6625584
2021-11-16 10:30:00+00:00,307.7591552734375,7475936
2021-11-16 10:45:00+00:00,310.64788818359375,3186736
2021-11-16 11:00:00+00:00,313.5343017578125,2465472
2021-11-16 11:15:00+00:00,314.2937927246094,1813744
2021-11-16 11:30:00+00:00,313.771484375,1462400
2021-11-16 11:45:00+00:00,315.05908203125,1263008
2021-11-16 12:00:00+00:00,315.53326416015625,1305376
2021-11-16 12:15:00+00:00,314.39886474609375,326144
2021-11-16 12:30:00+00:00,313.130615234375,110544
2021-11-16 12:45:00+00:00,309.7196960449219,0
2021-11-16 13:00:00+00:00,310.58831787109375,0
2021-11-16 13:15:00+00:00,312.0860290527344,525504
2021-11-16 13:30:00+00:00,312.8458557128906,501488
2021-11-16 13:45:00+00:00,313.85443115234375,646400
2021-11-16 14:00:00+00:00,315.38800048828125,733488
2021-11-16 14:15:00+00:00,316.0452575683594,164640
2021-11-16 14:30:00+00:00,318.1794128417969,0
2021-11-16 14:45:00+00:00,315.1997375488281,0
2021-11-16 15:00:00+00:00,315.2884521484375,0
2021-11-16 15:15:00+00:00,315.5765686035156,356112
2021-11-16 15:30:00+00:00,313.77740478515625,134064
2021-11-16 15:45:00+00:00,312.80059814453125,87056
2021-11-16 16:00:00+00:00,312.91998291015625,0
2021-11-16 16:15:00+00:00,314.47735595703125,677584
2021-11-16 16:30:00+00:00,316.05670166015625,2475648
2021-11-16 16:45:00+00:00,315.63232421875,182624
2021-11-16 17:00:00+00:00,316.3912048339844,261360
2021-11-16 17:15:00+00:00,315.88623046875,242496
2021-11-16 17:30:00+00:00,315.1977844238281,1100640
2021-11-16 17:45:00+00:00,315.9591369628906,521264
2021-11-16 18:00:00+00:00,317.46173095703125,616128
2021-11-16 18:15:00+00:00,316.7790832519531,28256
2021-11-16 18:30:00+00:00,314.1243591308594,209392
2021-11-16 18:45:00+00:00,313.8458251953125,0
2021-11-16 19:00:00+00:00,316.882568359375,1246272
2021-11-16 19:15:00+00:00,317.5896301269531,402992
2021-11-16 19:30:00+00:00,317.2971496582031,949808
2021-11-16 19:45:00+00:00,316.563720703125,1268848
2021-11-16 20:00:00+00:00,314.5755920410156,240704
2021-11-16 20:15:00+00:00,312.8038330078125,452048
2021-11-16 20:30:00+00:00,306.3512878417969,0
2021-11-16 20:45:00+00:00,309.2486572265625,194608
2021-11-16 21:00:00+00:00,315.66900634765625,79248
2021-11-16 21:15:00+00:00,314.8223876953125,361072
2021-11-16 21:30:00+00:00,318.2718200683594,1548416
2021-11-16 21:45:00+00:00,318.12939453125,1746864
2021-11-16 22:00:00+00:00,318.666015625,0
2021-11-16 22:15:00+00:00,318.8788146972656,0
2021-11-16 22:30:00+00:00,317.45196533203125,486672
2021-11-16 22:45:00+00:00,317.2478942871094,171104
2021-11-16 23:00:00+00:00,316.8916320800781,0
2021-11-16 23:15:00+00:00,315.80047607421875,20080
2021-11-16 23:30:00+00:00,314.8428649902344,48256
2021-11-16 23:45:00+00:00,313.6280822753906,259920
2021-11-17 00:00:00+00:00,318.2110900878906,0
2021-11-17 00:15:00+00:00,316.9066467285156,633952
2021-11-17 00:30:00+00:00,315.2208251953125,911776
2021-11-17 00:45:00+00:00,315.11614990234375,0
2021-11-17 01:00:00+00:00,315.88153076171875,0
2021-11-17 01:15:00+00:00,320.5591125488281,2216080
2021-11-17 01:30:00+00:00,319.7443542480469,78432
2021-11-17 01:45:00+00:00,314.3836364746094,1587792
2021-11-17 02:00:00+00:00,314.5659484863281,311984
2021-11-17 02:15:00+00:00,317.3692932128906,1745440
2021-11-17 02:30:00+00:00,314.43084716796875,22960
2021-11-17 02:45:00+00:00,312.5935363769531,175920
2021-11-17 03:00:00+00:00,308.81903076171875,276624
2021-11-17 03:15:00+00:00,311.69293212890625,1641952
2021-11-17 03:30:00+00:00,313.1319274902344,1274336
2021-11-17 03:45:00+00:00,312.4541320800781,232224
2021-11-17 04:00:00+00:00,312.43634033203125,11456
2021-11-17 04:15:00+00:00,321.2275390625,3908160
2021-11-17 04:30:00+00:00,319.143798828125,3350288
2021-11-17 04:45:00+00:00,319.3322448730469,388416
2021-11-17 05:00:00+00:00,319.3195495605469,0
2021-11-17 05:15:00+00:00,319.75518798828125,181873712
2021-11-17 05:30:00+00:00,322.4656066894531,1529712
2021-11-17 05:45:00+00:00,320.5444641113281,105328
2021-11-17 06:00:00+00:00,314.91839599609375,183440
2021-11-17 06:15:00+00:00,314.3497619628906,391376
2021-11-17 06:30:00+00:00,315.5458984375,235152
2021-11-17 06:45:00+00:00,314.9845886230469,328736
2021-11-17 07:00:00+00:00,314.1269836425781,0
2021-11-17 07:15:00+00:00,313.1369323730469,410784
2021-11-17 07:30:00+00:00,315.12384033203125,1350080
2021-11-17 07:45:00+00:00,315.0159912109375,2621744
2021-11-17 08:00:00+00:00,315.7756042480469,0
2021-11-17 08:15:00+00:00,316.6038818359375,638800
2021-11-17 08:30:00+00:00,316.66876220703125,502288
2021-11-17 08:45:00+00:00,315.30438232421875,92816
2021-11-17 09:00:00+00:00,312.6288146972656,0
2021-11-17 09:15:00+00:00,311.0569763183594,189632
2021-11-17 09:30:00+00:00,310.4064025878906,142848
2021-11-17 09:45:00+00:00,308.5374450683594,391152
2021-11-17 10:00:00+00:00,308.97576904296875,0
2021-11-17 10:15:00+00:00,311.52777099609375,0
2021-11-17 10:30:00+00:00,314.32891845703125,1836000
2021-11-17 10:45:00+00:00,318.607421875,1511232
2021-11-17 11:00:00+00:00,321.23529052734375,122160
2021-11-17 11:15:00+00:00,322.276123046875,1331504
2021-11-17 11:30:00+00:00,322.6025695800781,713904
2021-11-17 11:45:00+00:00,322.97747802734375,1074512
2021-11-17 12:00:00+00:00,324.4237976074219,1516016
2021-11-17 12:15:00+00:00,323.88079833984375,743168
2021-11-17 12:30:00+00:00,322.8363342285156,3888
2021-11-17 12:45:00+00:00,322.6903076171875,235456
2021-11-17 13:00:00+00:00,321.2972106933594,0
2021-11-17 13:15:00+00:00,320.1452331542969,378816
