Date,Close,Volume
2021-12-18 00:00:00+00:00,174.1174774169922,0
2021-12-18 00:15:00+00:00,173.01434326171875,943360
2021-12-18 00:30:00+00:00,174.3386993408203,5075200
2021-12-18 00:45:00+00:00,175.20069885253906,1080064
2021-12-18 01:00:00+00:00,172.75579833984375,0
2021-12-18 01:15:00+00:00,172.50604248046875,24542208
2021-12-18 01:30:00+00:00,172.79847717285156,12231936
2021-12-18 01:45:00+00:00,172.0697021484375,3007232
2021-12-18 02:00:00+00:00,172.57615661621094,15688960
2021-12-18 02:15:00+00:00,172.99990844726562,10120448
2021-12-18 02:30:00+00:00,173.59619140625,9286656
2021-12-18 02:45:00+00:00,171.7288055419922,0
2021-12-18 03:00:00+00:00,173.07925415039062,1012992
2021-12-18 03:15:00+00:00,173.36480712890625,6742272
2021-12-18 03:30:00+00:00,174.57191467285156,28805888
2021-12-18 03:45:00+00:00,174.41465759277344,835328
2021-12-18 04:00:00+00:00,173.7887725830078,5026304
2021-12-18 04:15:00+00:00,173.88087463378906,5687552
2021-12-18 04:30:00+00:00,174.40802001953125,12462592
2021-12-18 04:45:00+00:00,174.9010009765625,14638080
2021-12-18 05:00:00+00:00,175.0565948486328,9123072
2021-12-18 05:15:00+00:00,175.75955200195312,7533056
2021-12-18 05:30:00+00:00,176.53598022460938,22269440
2021-12-18 05:45:00+00:00,175.92758178710938,1386752
2021-12-18 06:00:00+00:00,176.07843017578125,2023680
2021-12-18 06:15:00+00:00,175.56378173828125,0
2021-12-18 06:30:00+00:00,175.3722686767578,0
2021-12-18 06:45:00+00:00,175.123779296875,0
2021-12-18 07:00:00+00:00,175.54412841796875,0
2021-12-18 07:15:00+00:00,176.02352905273438,0
2021-12-18 07:30:00+00:00,175.89698791503906,0
2021-12-18 07:45:00+00:00,176.18963623046875,0
2021-12-18 08:00:00+00:00,177.46240234375,9726720
2021-12-18 08:15:00+00:00,178.09326171875,11188992
2021-12-18 08:30:00+00:00,177.3372039794922,8070656
2021-12-18 08:45:00+00:00,177.2590789794922,9408512
2021-12-18 09:00:00+00:00,177.762939453125,2596096
2021-12-18 09:15:00+00:00,178.19593811035156,7951360
2021-12-18 09:30:00+00:00,178.48748779296875,6148864
2021-12-18 09:45:00+00:00,179.25291442871094,13267456
2021-12-18 10:00:00+00:00,178.47412109375,7166720
2021-12-18 10:15:00+00:00,179.41807556152344,6851328
2021-12-18 10:30:00+00:00,179.82456970214844,2876928
2021-12-18 10:45:00+00:00,180.7209930419922,26095360
2021-12-18 11:00:00+00:00,180.29586791992188,2296576
2021-12-18 11:15:00+00:00,179.88226318359375,2818048
2021-12-18 11:30:00+00:00,180.5154266357422,20565504
2021-12-18 11:45:00+00:00,179.9042205810547,1536
2021-12-18 12:00:00+00:00,179.91000366210938,0
2021-12-18 12:15:00+00:00,179.85012817382812,1579264
2021-12-18 12:30:00+00:00,179.44798278808594,1171456
2021-12-18 12:45:00+00:00,180.5027313232422,4979456
2021-12-18 13:00:00+00:00,182.74525451660156,27327488
2021-12-18 13:15:00+00:00,181.2772216796875,2355456
2021-12-18 13:30:00+00:00,180.6925506591797,1104640
2021-12-18 13:45:00+00:00,179.191162109375,0
2021-12-18 14:00:00+00:00,180.7324981689453,0
2021-12-18 14:15:00+00:00,181.1790008544922,1775360
2021-12-18 14:30:00+00:00,181.46424865722656,0
2021-12-18 14:45:00+00:00,181.59628295898438,0
2021-12-18 15:00:00+00:00,182.86666870117188,2336512
2021-12-18 15:15:00+00:00,182.60267639160156,8199168
2021-12-18 15:30:00+00:00,182.36187744140625,0
2021-12-18 15:45:00+00:00,181.38426208496094,0
2021-12-18 16:00:00+00:00,181.41322326660156,0
2021-12-18 16:15:00+00:00,182.07359313964844,3942144
2021-12-18 16:30:00+00:00,180.93460083007812,91648
